Name,Price,Link,Images
"RePad 8 Android Tablet with 7.9"" 2048X1536 Resolution Display, Quad Core CPU + 2G RAM, WiFi + Bluetooth and 32G Storage + MicroSD Card Slot (Black)",CDN$ 320.88,https://www.amazon.ca/RePad-Android-2048X1536-Resolution-Bluetooth/dp/B01N1P6VMK/ref=sr_1_1044/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1044,https://images-na.ssl-images-amazon.com/images/I/51FqFnDtPQL._AA160_.jpg
Huawei MediaPad T2 8 Pro LTE SIMfree JDN-L01-WHITE--(Japan Import-No Warranty),CDN$ 517.44,https://www.amazon.ca/Huawei-MediaPad-SIMfree-JDN-L01-WHITE-Warranty/dp/B01N0K0B6V/ref=sr_1_1045/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1045,https://images-na.ssl-images-amazon.com/images/I/416Z8nzgrZL._AA160_.jpg
"7 Inch Android 4.4 Tablet 'Eta' - Quad Core A33 CPU, Mali-400 GPU, 8GB Internal Memory, OTG (Black)",CDN$ 140.00,https://www.amazon.ca/Inch-Android-4-4-Tablet-Eta/dp/B01N0BH685/ref=sr_1_1046/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1046,https://images-na.ssl-images-amazon.com/images/I/514liirC0iL._AA160_.jpg
E706 Android 4.4 Tablets 1024*600 IPS 7 Inches 3G Calling Quad Core Bluetooth 4.0 Dual Camera 0.3/2.0M 1G RAM/8G ROM Support 3D games Yuntab(White),CDN$ 76.69,https://www.amazon.ca/Android-Tablets-Calling-Bluetooth-Yuntab/dp/B01MQGOGUY/ref=sr_1_1047/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1047,https://images-na.ssl-images-amazon.com/images/I/41-vyKQsIEL._AA160_.jpg
GBlife GBtiger 7.0 inch WiFi GPS Bluetooth Capacitive Screen Android 4.4 Kids Tablet PC with 8GB ROM (White+Blue),CDN$ 154.86,https://www.amazon.ca/GBlife-GBtiger-Bluetooth-Capacitive-Android/dp/B01MDT6551/ref=sr_1_1048/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1048,https://images-na.ssl-images-amazon.com/images/I/51cgfO4Hn2L._AA160_.jpg
"Windfall Frame For Ipad Air, Air 2, Pro - K67951US",CDN$ 251.79,https://www.amazon.ca/Windfall-Frame-Ipad-Air-Pro/dp/B01MDRNZV7/ref=sr_1_1049/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1049,https://images-na.ssl-images-amazon.com/images/I/312KAtlF2EL._AA160_.jpg
"2 ASSET TAGS ON LAPTOP, ONE ASSET TAG ON BOX, AND ASSET TAG IN BIOS, REPORTING F - ST-DEPATTBMH-KRW",CDN$ 84.96,https://www.amazon.ca/ASSET-TAGS-LAPTOP-BIOS-REPORTING/dp/B01MAVRSHV/ref=sr_1_1050/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1050,https://images-na.ssl-images-amazon.com/images/I/31NUrfXAkUL._AA160_.jpg
FOAM WRIST REST ACCESSORY KIT - 97-505,CDN$ 92.96,https://www.amazon.ca/FOAM-WRIST-REST-ACCESSORY-KIT/dp/B01M9A3WFJ/ref=sr_1_1051/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1051,https://images-na.ssl-images-amazon.com/images/I/219S38d6BXL._AA160_.jpg
"Windfall Console For Ipad Air, Air 2, Pr - K67952US",CDN$ 280.34,https://www.amazon.ca/Windfall-Console-Ipad-Air-Pr/dp/B01M69BXK2/ref=sr_1_1052/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1052,https://images-na.ssl-images-amazon.com/images/I/31RVwWUAryL._AA160_.jpg
"Samsung Galaxy Tab A - Tablet - Android 5.1 - 8 Gb - 7""-SM-T280NZKAXAR",CDN$ 342.45,https://www.amazon.ca/Samsung-Galaxy-Tab-Android-SM-T280NZKAXAR/dp/B01M657MUN/ref=sr_1_1053/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1053,https://images-na.ssl-images-amazon.com/images/I/31LT+1adztL._AA160_.jpg
Windfall Console For Surface Pro 3/4 - K67953US,CDN$ 321.09,https://www.amazon.ca/Windfall-Console-Surface-Pro-K67953US/dp/B01M5GN2RB/ref=sr_1_1054/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1054,https://images-na.ssl-images-amazon.com/images/I/315PDiHVywL._AA160_.jpg
Windfall Frame For Surface Pro 3/4 - K67945US,CDN$ 258.66,https://www.amazon.ca/Windfall-Frame-Surface-Pro-K67945US/dp/B01M4OHC09/ref=sr_1_1055/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1055,https://images-na.ssl-images-amazon.com/images/I/3138ijQhhnL._AA160_.jpg
Galaxy Tab A 10.1 16Gb Blk-SM-T580NZKAXAR,CDN$ 479.69,https://www.amazon.ca/Galaxy-Tab-10-1-16Gb-Blk-SM-T580NZKAXAR/dp/B01M4O1T9S/ref=sr_1_1056/132-2016730-8379056?s=pc&ie=UTF8&qid=1500512180&sr=1-1056,https://images-na.ssl-images-amazon.com/images/I/41pJwLzV0UL._AA160_.jpg
NPOLE Tablet Android 16G 1G IPS 7 Inch Quad Core CPU Dual Camera HD Video 3D Game Supported (White),CDN$ 89.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg44_1?ie=UTF8&adId=A0120172SJCF0RG7V3C4&url=https%3A%2F%2Fwww.amazon.ca%2FNPOLE-Tablet-Android-Camera-Supported%2Fdp%2FB01MQE4SFX%2Fref%3Dsr_1_1057%2F132-2016730-8379056%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512180%26sr%3D1-1057-spons%26psc%3D1&qualifier=1500512180&id=6894684218006044&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51vHUODCfUL._AA160_.jpg
Yuntab 10.1 inch Unlocked 3G Wifi Tablet PC Quad Core Android 5.1 Lollipop MTK 16G Smart Phone 2G 3G Wifi Google Tablet IPS 1280X800 Bluetooth GPS Alloy Metal back Cellphone (Black),CDN$ 127.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg44_2?ie=UTF8&adId=A012832338DHAX7EPAFRY&url=https%3A%2F%2Fwww.amazon.ca%2FYuntab-Unlocked-Lollipop-Bluetooth-Cellphone%2Fdp%2FB06XJ26RWM%2Fref%3Dsr_1_1058%2F132-2016730-8379056%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512180%26sr%3D1-1058-spons%26psc%3D1&qualifier=1500512180&id=6894684218006044&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51W7C2IehgL._AA160_.jpg
"Dragon Touch S8 8 Inch Intel Quad Core 64 bits Android Tablet, 1GB RAM 16GB Flash Android 5.1 Lollipop, IPS Display 1280x800, Bluetooth 4.0, FM 10 Point Multi-Touch, Dual Camera",CDN$ 109.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg44_3?ie=UTF8&adId=A01916232CFTXEVOYLGLQ&url=https%3A%2F%2Fwww.amazon.ca%2FDragon-Touch-S8-Bluetooth-Multi-Touch%2Fdp%2FB01J40QA7I%2Fref%3Dsr_1_1059%2F132-2016730-8379056%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512180%26sr%3D1-1059-spons%26psc%3D1&qualifier=1500512180&id=6894684218006044&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51ePUcipovL._AA160_.jpg
"Supersonic SC-8800 Android(TM) 5.1 Octa-Core 1.8GHz Tablet (7"")",CDN$ 325.52,https://www.amazon.ca/Supersonic-SC-8800-Android-Octa-Core-1-8GHz/dp/B01M3Z10HS/ref=sr_1_1057/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1057,https://images-na.ssl-images-amazon.com/images/I/41RckfGh1NL._AA160_.jpg
"EMATIC EGQ347BL 7"" HD Quad-Core Android(TM) 5.0 8GB Tablet with Bluetooth(R)",CDN$ 173.25,https://www.amazon.ca/EMATIC-EGQ347BL-Quad-Core-Android-Bluetooth/dp/B01M3YL4Y5/ref=sr_1_1058/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1058,https://images-na.ssl-images-amazon.com/images/I/51gbaFkns1L._AA160_.jpg
GBlife GBtiger 7.0 inch WiFi GPS Bluetooth Capacitive Screen Android 4.4 Kids Tablet PC with 8GB ROM (White+Green),CDN$ 144.19,https://www.amazon.ca/GBlife-GBtiger-Bluetooth-Capacitive-Android/dp/B01M3WYJ7I/ref=sr_1_1059/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1059,https://images-na.ssl-images-amazon.com/images/I/51AGrpWkndL._AA160_.jpg
Tripp Lite 48-Port USB Tablet Charging Station - tablet charge and sync station,"CDN$ 3,390.97",https://www.amazon.ca/Tripp-Lite-48-Port-Charging-Station/dp/B01M3R2BWX/ref=sr_1_1060/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1060,https://images-na.ssl-images-amazon.com/images/I/31MUzWFSpCL._AA160_.jpg
GBlife GBtiger 7.0 inch WiFi GPS Bluetooth Capacitive Screen Android 4.4 Kids Tablet PC with 8GB ROM (Black+Green),CDN$ 146.90,https://www.amazon.ca/GBlife-GBtiger-Bluetooth-Capacitive-Android/dp/B01M2BJJRG/ref=sr_1_1061/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1061,https://images-na.ssl-images-amazon.com/images/I/51QIIlteOoL._AA160_.jpg
"Toshiba Excite 7 At7-a8 - Tablet - Android 4.2.2 (Jelly Bean) - 8 Gb - 7""",CDN$ 342.53,https://www.amazon.ca/Toshiba-Excite-At7-a8-Tablet-Android/dp/B01M25QMV0/ref=sr_1_1062/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1062,https://images-na.ssl-images-amazon.com/images/I/413hSLjc6kL._AA160_.jpg
"12"" 1012 M5 6y57 8g 512gb","CDN$ 2,335.39",https://www.amazon.ca/12-1012-M5-6y57-512gb/dp/B01M1DXPBN/ref=sr_1_1063/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1063,https://images-na.ssl-images-amazon.com/images/I/31jiQMC4+eL._AA160_.jpg
Ts X1 Yoga 1st Gen 8g 51,"CDN$ 2,772.49",https://www.amazon.ca/Ts-X1-Yoga-1st-Gen/dp/B01M123UQE/ref=sr_1_1064/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1064,https://images-na.ssl-images-amazon.com/images/I/31-P0FCMsFL._AA160_.jpg
1012 M7-6y75 12.0 8g 256 Pc,"CDN$ 2,433.99",https://www.amazon.ca/1012-M7-6y75-12-0-8g-256/dp/B01M0QZ022/ref=sr_1_1065/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1065,https://images-na.ssl-images-amazon.com/images/I/31BBIfp84dL._AA160_.jpg
"New Apple iPad Mini 2 Silver with 7.9-Inch Retina Display, ME279LL/A 16GB, Wi-Fi",CDN$ 972.25,https://www.amazon.ca/Apple-Silver-7-9-Inch-Display-ME279LL/dp/B01M06Q8ZF/ref=sr_1_1066/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1066,https://images-na.ssl-images-amazon.com/images/I/416Vv3pUcUL._AA160_.jpg
Ts P40 Yoga I7 16gb 512gb,"CDN$ 4,657.00",https://www.amazon.ca/Ts-P40-Yoga-16gb-512gb/dp/B01LZRHLAR/ref=sr_1_1067/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1067,https://images-na.ssl-images-amazon.com/images/I/31HHd6sxgsL._AA160_.jpg
"RCT6283W27 RCA Apollo II 8"" Android Tablet; 8GB; Android 6.1 Marshmallow; IPS 1280x800 Touchscreen; Google Play; Dual Cameras",CDN$ 197.35,https://www.amazon.ca/RCT6283W27-RCA-Marshmallow-1280x800-Touchscreen/dp/B01LZQG78L/ref=sr_1_1068/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1068,https://images-na.ssl-images-amazon.com/images/I/51Wj72HnVWL._AA160_.jpg
"1012 M7-6y75 12"" 8g 256g Pc","CDN$ 2,673.24",https://www.amazon.ca/1012-M7-6y75-12-8g-256g/dp/B01LZ487IX/ref=sr_1_1069/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1069,https://images-na.ssl-images-amazon.com/images/I/31nkRATtOqL._AA160_.jpg
Ts P40 I7 8GB 256gb,"CDN$ 2,322.19",https://www.amazon.ca/Ts-P40-I7-8GB-256gb/dp/B01LY58HIH/ref=sr_1_1070/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1070,https://images-na.ssl-images-amazon.com/images/I/31cpti+C76L._AA160_.jpg
KEEP LEGS ELEVATED FOR IMPROVED POSTURE AND CIRCULATION. OFFERS THREE HEIGHT ADJ - K56152US,CDN$ 59.09,https://www.amazon.ca/ELEVATED-IMPROVED-POSTURE-CIRCULATION-OFFERS/dp/B01LY3QTG4/ref=sr_1_1071/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1071,https://images-na.ssl-images-amazon.com/images/I/31Szqv4Ay2L._AA160_.jpg
"LeaningTech 7 inch Quad Core Google Android 5.1 Lollipop Tablet PC MID 8GB Nand Flash Wide View IPS Display Screen 1024x600 Mail-400 2D 3D 3500mA, Slim Metal Design",CDN$ 134.90,https://www.amazon.ca/LeaningTech-Android-Lollipop-1024x600-Mail-400/dp/B01LWA7D3Y/ref=sr_1_1072/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1072,https://images-na.ssl-images-amazon.com/images/I/41zBpR9K4QL._AA160_.jpg
"JLab PRO-7c 1.2GHz Dual-Core 8GB 7"" Android (Black)",CDN$ 53.82,https://www.amazon.ca/PRO-7c-1-2GHz-Dual-Core-Android-Black/dp/B01LVUONYX/ref=sr_1_1073/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1073,https://images-na.ssl-images-amazon.com/images/I/41jC7ZLWDdL._AA160_.jpg
PRO TABLET 608 7.86IN 4GB 64GB,"CDN$ 1,433.50",https://www.amazon.ca/PRO-TABLET-608-7-86IN-64GB/dp/B01LBEMXDA/ref=sr_1_1074/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1074,https://images-na.ssl-images-amazon.com/images/I/41BbjJ2LfAL._AA160_.jpg
WORRYFREE GADGETS WOPADKIDS-7Q-PNK 7IN 8GB ANDROID 5.1 QC DUAL,CDN$ 106.86,https://www.amazon.ca/WORRYFREE-GADGETS-WOPADKIDS-7Q-PNK-ANDROID-DUAL/dp/B01L2ODQ62/ref=sr_1_1075/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1075,https://images-na.ssl-images-amazon.com/images/I/41zRTepuf9L._AA160_.jpg
16 Port Cat5e Patch Panel UTP,CDN$ 66.32,https://www.amazon.ca/Port-Cat5e-Patch-Panel-UTP/dp/B01KITB6SC/ref=sr_1_1076/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1076,https://images-na.ssl-images-amazon.com/images/I/21mJs0rBQRL._AA160_.jpg
7 inch WIFI Tablet PC Android 4.4 KitKat Quad Core 8G Storage HD 1024 x 600 LCD Display Tablet for Kids Education Entertainment,CDN$ 75.43,https://www.amazon.ca/Android-Storage-Display-Education-Entertainment/dp/B01JUF2QBQ/ref=sr_1_1077/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1077,https://images-na.ssl-images-amazon.com/images/I/517Uco7Fx7L._AA160_.jpg
7 inch WIFI Tablet PC Android 4.4 KitKat Quad Core 8G Storage HD 1024 x 600 LCD Display Tablet for Kids Education Entertainment,CDN$ 75.43,https://www.amazon.ca/Android-Storage-Display-Education-Entertainment/dp/B01JUF2P58/ref=sr_1_1078/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1078,https://images-na.ssl-images-amazon.com/images/I/51Q4wE5QMkL._AA160_.jpg
7 inch WIFI Tablet PC Android 4.4 KitKat Quad Core 8G Storage HD 1024 x 600 LCD Display Tablet for Kids Education Entertainment,CDN$ 75.43,https://www.amazon.ca/Android-Storage-Display-Education-Entertainment/dp/B01JUF2NQO/ref=sr_1_1079/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1079,https://images-na.ssl-images-amazon.com/images/I/51A7IphKQxL._AA160_.jpg
"NuVision TM785A520L 7.85"" 16GB Intel Quad Core 1.83 GHz ATOM Processor in Black",CDN$ 147.14,https://www.amazon.ca/NuVision-TM785A520L-Intel-Processor-Black/dp/B01HP6EQMO/ref=sr_1_1080/141-1694597-5526565?s=pc&ie=UTF8&qid=1500512181&sr=1-1080,https://images-na.ssl-images-amazon.com/images/I/51-L6B-rmpL._AA160_.jpg
NPOLE Tablet Android 16G 1G IPS 7 Inch Quad Core CPU Dual Camera HD Video 3D Game Supported (White),CDN$ 89.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg45_1?ie=UTF8&adId=A0120172SJCF0RG7V3C4&url=https%3A%2F%2Fwww.amazon.ca%2FNPOLE-Tablet-Android-Camera-Supported%2Fdp%2FB01MQE4SFX%2Fref%3Dsr_1_1081%2F141-1694597-5526565%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512181%26sr%3D1-1081-spons%26psc%3D1&qualifier=1500512181&id=4920867391460847&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51vHUODCfUL._AA160_.jpg
Yuntab 10.1 inch Unlocked 3G Wifi Tablet PC Quad Core Android 5.1 Lollipop MTK 16G Smart Phone 2G 3G Wifi Google Tablet IPS 1280X800 Bluetooth GPS Alloy Metal back Cellphone (Black),CDN$ 127.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg45_2?ie=UTF8&adId=A012832338DHAX7EPAFRY&url=https%3A%2F%2Fwww.amazon.ca%2FYuntab-Unlocked-Lollipop-Bluetooth-Cellphone%2Fdp%2FB06XJ26RWM%2Fref%3Dsr_1_1082%2F141-1694597-5526565%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512181%26sr%3D1-1082-spons%26psc%3D1&qualifier=1500512181&id=4920867391460847&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51W7C2IehgL._AA160_.jpg
"Dragon Touch S8 8 Inch Intel Quad Core 64 bits Android Tablet, 1GB RAM 16GB Flash Android 5.1 Lollipop, IPS Display 1280x800, Bluetooth 4.0, FM 10 Point Multi-Touch, Dual Camera",CDN$ 109.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg45_3?ie=UTF8&adId=A01916232CFTXEVOYLGLQ&url=https%3A%2F%2Fwww.amazon.ca%2FDragon-Touch-S8-Bluetooth-Multi-Touch%2Fdp%2FB01J40QA7I%2Fref%3Dsr_1_1083%2F141-1694597-5526565%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512181%26sr%3D1-1083-spons%26psc%3D1&qualifier=1500512181&id=4920867391460847&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51ePUcipovL._AA160_.jpg
10.1 inch Android 5.1 Tablet Dual SIM Card Cell phone Tablet PC 2G/ 3G/ Wifi 1GB+16GB MTK 6580 Quad-Core IPS 800x1280 Touch Screen With Bluetooth 4.0,CDN$ 222.20,https://www.amazon.ca/Android-Tablet-Quad-Core-800x1280-Bluetooth/dp/B01H8LMW7M/ref=sr_1_1081/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1081,https://images-na.ssl-images-amazon.com/images/I/41J9+YlgzXL._AA160_.jpg
Yuntab K107 Android 5.1 3G Tablet PC 800*1280 IPS 10.1 Inches MT6580 Quad Core Bluetooth 4.0 Dual Camera 0.3 and 2.0 MP 1G+ 16G Phablet with GPS (Black),CDN$ 109.69,https://www.amazon.ca/Yuntab-Android-Tablet-Bluetooth-Phablet/dp/B01H84I1S8/ref=sr_1_1082/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1082,https://images-na.ssl-images-amazon.com/images/I/51wuLTMbWoL._AA160_.jpg
"Samsung Galaxy Tab A T580 10.1"" SM-T580NZWAXAR 16GB 8MP WiFi Tablet (White)",CDN$ 304.66,https://www.amazon.ca/Samsung-Galaxy-T580-SM-T580NZWAXAR-Tablet/dp/B01H5FKGN8/ref=sr_1_1083/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1083,https://images-na.ssl-images-amazon.com/images/I/418w9n-gbGL._AA160_.jpg
4G LTE 2GB 16GB android 5.1 NFC rugged tablet PAD ST707,CDN$ 515.00,https://www.amazon.ca/16GB-android-rugged-tablet-ST707/dp/B01GX47DF6/ref=sr_1_1084/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1084,https://images-na.ssl-images-amazon.com/images/I/51D0tFDFBnL._AA160_.jpg
"Samsung Galaxy Tab A T580 10.1"" SM-T580NZWAXAR 16GB 8MP WiFi Tablet (Black)",CDN$ 304.66,https://www.amazon.ca/Samsung-Galaxy-SM-T580NZWAXAR-Tablet-Black/dp/B01GV4F3ZU/ref=sr_1_1085/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1085,https://images-na.ssl-images-amazon.com/images/I/41wyCHYrMwL._AA160_.jpg
Maxwest Nitro Phablet 71 1.2GHz Dual-Core 8GB 7'' 4G (Black),CDN$ 136.74,https://www.amazon.ca/Maxwest-Nitro-Phablet-Dual-Core-Black/dp/B01GTKH7J6/ref=sr_1_1086/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1086,https://images-na.ssl-images-amazon.com/images/I/51Nz3TA4uvL._AA160_.jpg
ZEKI TBDG734B 7 Android(TM) 4.4 Dual-Core Tablet consumer electronics,CDN$ 120.46,https://www.amazon.ca/TBDG734B-Android-Dual-Core-consumer-electronics/dp/B01GSRREWA/ref=sr_1_1087/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1087,https://images-na.ssl-images-amazon.com/images/I/41skXp7E9DL._AA160_.jpg
"Samsung Galaxy Tab A 10.1"" (16GB) 2016 WiFi + Cellular Tablet 4G LTE SM-T585 (White)",CDN$ 711.39,https://www.amazon.ca/Samsung-Galaxy-Cellular-SM-T585-White/dp/B01GJSL88E/ref=sr_1_1088/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1088,https://images-na.ssl-images-amazon.com/images/I/31uQ52TRi2L._AA160_.jpg
Two Elephants iPad and Tablet Lap Desk with Super Soft Cushion,CDN$ 70.91,https://www.amazon.ca/Two-Elephants-Tablet-Super-Cushion/dp/B01FMWLW8Y/ref=sr_1_1089/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1089,https://images-na.ssl-images-amazon.com/images/I/51UiC74hweL._AA160_.jpg
Hipo 10 inch 1024*600 Quad Core Android 5.1 Lollipop Tablet PC， 1GB RAM 16GB ROM with Dual Camera,CDN$ 148.64,https://www.amazon.ca/Hipo-Android-Lollipop-Tablet-Camera/dp/B01FFUAV4Y/ref=sr_1_1090/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1090,https://images-na.ssl-images-amazon.com/images/I/31wLzhK94jL._AA160_.jpg
"Hipo 10.6 Inch Quad Core Android 5.1 processors, IPS Screen 1G RAM 16G Storage NAND Flash Bluetooth 0.3MP and 2.0 MP Camera",CDN$ 128.36,https://www.amazon.ca/Hipo-Android-processors-Storage-Bluetooth/dp/B01FFPPEZ0/ref=sr_1_1091/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1091,https://images-na.ssl-images-amazon.com/images/I/51+3TuQ6-eL._AA160_.jpg
"Hipo Top Selling Android 4.4 Allwinner A33 ARM Cortex A7 Quad Core 1.3GHz Tablet PC With 10.6 Inch Screen, Camera Front 0.3MP Back 2.0MP",CDN$ 366.22,https://www.amazon.ca/Hipo-Selling-Android-Allwinner-Cortex/dp/B01FFPOVAE/ref=sr_1_1092/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1092,https://images-na.ssl-images-amazon.com/images/I/31q5hfT6N1L._AA160_.jpg
"Hipo Cheap Octa Core A83t 10 inch Android 4.4 Tablet PC With 2 USB Ports, 32GB ROM",CDN$ 437.85,https://www.amazon.ca/Hipo-Cheap-Android-Tablet-Ports/dp/B01FFPOPP0/ref=sr_1_1093/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1093,https://images-na.ssl-images-amazon.com/images/I/41SwgRDL3EL._AA160_.jpg
"Hipo Tablet PC Android 4.4 With Allwinner A83T Octa Core And 10.1 Inch Screen, Support Maximum 64G Micro SD Card",CDN$ 356.76,https://www.amazon.ca/Hipo-Android-Allwinner-Support-Maximum/dp/B01FFPOAXM/ref=sr_1_1094/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1094,https://images-na.ssl-images-amazon.com/images/I/31mznSaPQGL._AA160_.jpg
"Hipo Dual System Support Rugged Tablet PC With Octa Core Processor To Improve Overall Performance, Dragontrail Glass Touch Panel","CDN$ 1,621.67",https://www.amazon.ca/Hipo-Support-Processor-Performance-Dragontrail/dp/B01FFPNWJU/ref=sr_1_1095/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1095,https://images-na.ssl-images-amazon.com/images/I/41w1s7x6i7L._AA160_.jpg
"Hipo Tablet PC 10inch Allwinner A64 Quad Core With Operationg System Android 5.1, Black, Dual Camera Back 2.0MP",CDN$ 413.52,https://www.amazon.ca/Hipo-Tablet-Allwinner-Operationg-Android/dp/B01FFPN6A0/ref=sr_1_1096/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1096,https://images-na.ssl-images-amazon.com/images/I/31wLzhK94jL._AA160_.jpg
"Hipo Dual System Support Rugged Tablet PC For Industrial, Dragontrail Glass Touch Panel","CDN$ 1,891.95",https://www.amazon.ca/Hipo-System-Support-Industrial-Dragontrail/dp/B01FFPN53I/ref=sr_1_1097/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1097,https://images-na.ssl-images-amazon.com/images/I/51zR6+ttqcL._AA160_.jpg
Hipo Tablet PC 10inch Allwinner A64 Quad Core With Operationg System Android 5.1,CDN$ 343.25,https://www.amazon.ca/Hipo-Tablet-Allwinner-Operationg-Android/dp/B01FFPMZ0M/ref=sr_1_1098/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1098,https://images-na.ssl-images-amazon.com/images/I/31wLzhK94jL._AA160_.jpg
"Hipo Dual System Support Rugged Tablet PC For Industrial, Support GPS Navigation","CDN$ 3,108.22",https://www.amazon.ca/Hipo-System-Support-Industrial-Navigation/dp/B01FFPMPAC/ref=sr_1_1099/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1099,https://images-na.ssl-images-amazon.com/images/I/51zR6+ttqcL._AA160_.jpg
IWERKZ 44681 PORT.FOLIO Tablet Keyboards (Mini) consumer electronics,CDN$ 70.39,https://www.amazon.ca/IWERKZ-PORT-FOLIO-Keyboards-consumer-electronics/dp/B01EVQN02S/ref=sr_1_1100/144-5628935-5239825?s=pc&ie=UTF8&qid=1500512182&sr=1-1100,https://images-na.ssl-images-amazon.com/images/I/41bWrNR3RjL._AA160_.jpg
